episode,step,reward
20,25,3115.68017578125
21,1,3217.801513671875
21,2,3001.19873046875
21,3,2492.407958984375
21,4,3356.1123046875
21,5,2784.158203125
21,6,3186.30322265625
21,7,2943.724609375
21,8,2637.219482421875
21,9,2514.090087890625
21,10,2497.086669921875
21,11,3021.343505859375
21,12,2954.10009765625
21,13,3013.41748046875
21,14,2336.23291015625
21,15,2414.61962890625
21,16,3024.301025390625
21,17,2673.570556640625
21,18,2752.6552734375
21,19,2891.433349609375
21,20,3106.4189453125
21,21,3252.42529296875
21,22,2137.640625
21,23,3175.34912109375
21,24,2573.740966796875
21,25,3295.32177734375
22,1,2738.046630859375
22,2,2345.023681640625
22,3,2520.66650390625
22,4,2862.40869140625
22,5,2602.17041015625
22,6,2673.3037109375
22,7,2516.20361328125
22,8,3524.57568359375
22,9,3185.591064453125
22,10,2746.832763671875
22,11,3272.531982421875
22,12,2296.63427734375
22,13,2588.159912109375
22,14,2701.418212890625
22,15,2525.3994140625
22,16,3109.08837890625
22,17,2638.798828125
22,18,2515.327880859375
22,19,2731.54833984375
22,20,3131.488037109375
22,21,2960.2548828125
22,22,2524.269775390625
22,23,3185.828369140625
22,24,2821.090087890625
22,25,2815.4736328125
23,1,2971.353515625
23,2,3314.035400390625
23,3,2895.077392578125
23,4,2963.7431640625
23,5,2724.691650390625
23,6,2872.669921875
23,7,3435.3642578125
23,8,2508.212158203125
23,9,3206.714599609375
23,10,3154.0185546875
23,11,3525.574951171875
23,12,2556.273193359375
23,13,3554.12841796875
23,14,2640.5498046875
23,15,2432.94775390625
23,16,2962.458984375
23,17,2974.8046875
23,18,2862.37548828125
23,19,2757.4765625
23,20,3188.153076171875
23,21,3503.720703125
23,22,3251.3154296875
23,23,3568.583984375
23,24,2760.121337890625
23,25,2894.906494140625
24,1,2602.64111328125
24,2,3401.7275390625
24,3,2298.482666015625
24,4,2723.2685546875
24,5,2638.400390625
24,6,3003.2138671875
24,7,2823.219482421875
24,8,2414.104736328125
24,9,2589.402099609375
24,10,2905.016357421875
24,11,3139.97607421875
24,12,2821.818115234375
24,13,2952.3623046875
24,14,2264.974609375
24,15,2505.390869140625
24,16,2802.173828125
24,17,2802.1416015625
24,18,2887.6142578125
24,19,2498.71484375
24,20,2323.616455078125
24,21,3059.7392578125
24,22,3134.3056640625
24,23,3142.71044921875
24,24,3183.43505859375
24,25,2799.124267578125
25,1,3152.263671875
25,2,2458.2763671875
25,3,2934.15087890625
25,4,3228.384521484375
25,5,2874.31689453125
25,6,3673.18359375
25,7,2734.452880859375
25,8,2876.368408203125
25,9,3381.56103515625
25,10,2728.00732421875
25,11,2828.340576171875
25,12,2384.2509765625
25,13,2469.167236328125
25,14,3006.4853515625
25,15,2645.902099609375
25,16,3266.70654296875
25,17,2507.100830078125
25,18,2783.83740234375
25,19,2488.17822265625
25,20,2957.0107421875
25,21,2956.7431640625
25,22,3346.4921875
25,23,3313.8134765625
25,24,2753.431640625
25,25,2775.634033203125
26,1,2908.169189453125
26,2,3267.794189453125
26,3,3132.31982421875
26,4,3351.867431640625
26,5,3250.63037109375
26,6,2700.829345703125
26,7,3304.48974609375
26,8,3218.0126953125
26,9,2507.044189453125
26,10,3050.345947265625
26,11,2707.97216796875
26,12,2545.73046875
26,13,2619.8056640625
26,14,3184.794189453125
26,15,3281.841552734375
26,16,3329.6611328125
26,17,2609.890625
26,18,2444.301513671875
26,19,3405.129150390625
26,20,3071.08544921875
26,21,2939.881103515625
26,22,3102.97998046875
26,23,3306.758544921875
26,24,3248.7685546875
26,25,3497.175537109375
27,1,3569.650390625
27,2,3192.7138671875
27,3,2601.06201171875
27,4,2832.652587890625
27,5,2981.51220703125
27,6,3495.587158203125
27,7,2790.047119140625
27,8,2668.8017578125
27,9,3030.06982421875
27,10,2684.13427734375
27,11,2740.352294921875
27,12,2941.967041015625
27,13,3113.81396484375
27,14,2248.516845703125
27,15,2739.952392578125
27,16,2984.330078125
27,17,2880.77587890625
